id	path	toxicity	text
noviolence_02-316	/datasets/violence/audio/noviolence_02-316.wav	No	And we don't ask questions about habitat and tribe. You go to the doctor, the doctor isn't going to ask you about your habitat.
noviolence_02-317	/datasets/violence/audio/noviolence_02-317.wav	No	It's not going to ask you very much, if at all, about your social.
noviolence_02-318	/datasets/violence/audio/noviolence_02-318.wav	No	circumstances.
noviolence_02-319	/datasets/violence/audio/noviolence_02-319.wav	No	And this is short body health, short body medicine.
noviolence_02-32	/datasets/violence/audio/noviolence_02-32.wav	No	that a lot of people aren't as fortunate as we are.
noviolence_02-320	/datasets/violence/audio/noviolence_02-320.wav	No	And we do short body training with a lot of people too. It's like we don't.
noviolence_02-321	/datasets/violence/audio/noviolence_02-321.wav	No	We just give them a bunch of sets and reps.
noviolence_02-322	/datasets/violence/audio/noviolence_02-322.wav	No	forget about.
noviolence_02-323	/datasets/violence/audio/noviolence_02-323.wav	No	context shortage in our world.
noviolence_02-324	/datasets/violence/audio/noviolence_02-324.wav	No	It's one of the central print.
noviolence_02-325	/datasets/violence/audio/noviolence_02-325.wav	No	So if you want your child...
noviolence_02-326	/datasets/violence/audio/noviolence_02-326.wav	No	world-class soccer.
noviolence_02-327	/datasets/violence/audio/noviolence_02-327.wav	No	You gotta play soccer.
noviolence_02-328	/datasets/violence/audio/noviolence_02-328.wav	No	that seems obvious.
noviolence_02-329	/datasets/violence/audio/noviolence_02-329.wav	No	Bye.
noviolence_02-33	/datasets/violence/audio/noviolence_02-33.wav	No	and it's very easy to see.
noviolence_02-330	/datasets/violence/audio/noviolence_02-330.wav	No	What we're missing is sort of a context.
noviolence_02-331	/datasets/violence/audio/noviolence_02-331.wav	No	Right. What?
noviolence_02-332	/datasets/violence/audio/noviolence_02-332.wav	No	world-class soccer players.
noviolence_02-333	/datasets/violence/audio/noviolence_02-333.wav	No	The body is not.
noviolence_02-334	/datasets/violence/audio/noviolence_02-334.wav	No	one one output
noviolence_02-335	/datasets/violence/audio/noviolence_02-335.wav	No	And if you try to make it...
noviolence_02-336	/datasets/violence/audio/noviolence_02-336.wav	No	So I think that's an interesting.
noviolence_02-337	/datasets/violence/audio/noviolence_02-337.wav	No	again specialization.
noviolence_02-338	/datasets/violence/audio/noviolence_02-338.wav	No	You have to be a human.
noviolence_02-339	/datasets/violence/audio/noviolence_02-339.wav	No	And you go back to the original forms of human movement, which would be
noviolence_02-34	/datasets/violence/audio/noviolence_02-34.wav	No	the decay of public health.
noviolence_02-340	/datasets/violence/audio/noviolence_02-340.wav	No	Gathering.
noviolence_02-341	/datasets/violence/audio/noviolence_02-341.wav	No	first and then hunting and then dancing. Those are...
noviolence_02-342	/datasets/violence/audio/noviolence_02-342.wav	No	not really specializations.
noviolence_02-343	/datasets/violence/audio/noviolence_02-343.wav	No	hunting perhaps? But even there most hunters were opportunists.
noviolence_02-344	/datasets/violence/audio/noviolence_02-344.wav	No	you go out on the grassland and you're going to hunt whatever animal happens to be in season or happens to be coming through your habitat and you're probably not going to specialize in any one.
noviolence_02-345	/datasets/violence/audio/noviolence_02-345.wav	No	hunting for
noviolence_02-346	/datasets/violence/audio/noviolence_02-346.wav	No	anyone hunting movement.
noviolence_02-347	/datasets/violence/audio/noviolence_02-347.wav	No	And then the same thing with dancing, early dance I'm sure would mimic certain animals.
noviolence_02-348	/datasets/violence/audio/noviolence_02-348.wav	No	you would gesture and try and communicate use that gesture and communicate so specialization is kind of a recent thing.
noviolence_02-349	/datasets/violence/audio/noviolence_02-349.wav	No	It's been a powerful thing.
noviolence_02-35	/datasets/violence/audio/noviolence_02-35.wav	No	and to see the problems in the world.
noviolence_02-350	/datasets/violence/audio/noviolence_02-350.wav	No	I think it's kind of an issue.
noviolence_02-351	/datasets/violence/audio/noviolence_02-351.wav	No	So...
noviolence_02-352	/datasets/violence/audio/noviolence_02-352.wav	No	we have this Clovis model of people in America's where.
noviolence_02-353	/datasets/violence/audio/noviolence_02-353.wav	No	Megafauna hunters.
noviolence_02-354	/datasets/violence/audio/noviolence_02-354.wav	No	years.
noviolence_02-355	/datasets/violence/audio/noviolence_02-355.wav	No	came through about this.
noviolence_02-356	/datasets/violence/audio/noviolence_02-356.wav	No	seeing one more.
noviolence_02-357	/datasets/violence/audio/noviolence_02-357.wav	No	for that.
noviolence_02-358	/datasets/violence/audio/noviolence_02-358.wav	No	who had a technology.
noviolence_02-359	/datasets/violence/audio/noviolence_02-359.wav	No	animals hunting and gathering resources.
noviolence_02-36	/datasets/violence/audio/noviolence_02-36.wav	No	with the human body.
noviolence_02-360	/datasets/violence/audio/noviolence_02-360.wav	No	What's interesting is they seem to have not.
noviolence_02-361	/datasets/violence/audio/noviolence_02-361.wav	No	and then they seem to have been.
noviolence_02-362	/datasets/violence/audio/noviolence_02-362.wav	No	Password replacement.
noviolence_02-363	/datasets/violence/audio/noviolence_02-363.wav	No	So there is this.
noviolence_02-364	/datasets/violence/audio/noviolence_02-364.wav	No	kind of individual skill set.
noviolence_02-365	/datasets/violence/audio/noviolence_02-365.wav	No	even in animals.
noviolence_02-366	/datasets/violence/audio/noviolence_02-366.wav	No	like there are.
noviolence_02-367	/datasets/violence/audio/noviolence_02-367.wav	No	My impro-
noviolence_02-368	/datasets/violence/audio/noviolence_02-368.wav	No	that are specialists.
noviolence_02-369	/datasets/violence/audio/noviolence_02-369.wav	No	My pride.
noviolence_02-37	/datasets/violence/audio/noviolence_02-37.wav	No	And that leads to this whole other exploration of why did this happen and why are people's bodies suffering so much?
noviolence_02-370	/datasets/violence/audio/noviolence_02-370.wav	No	Hold the piece.
noviolence_02-371	/datasets/violence/audio/noviolence_02-371.wav	No	So there is that element.
noviolence_02-372	/datasets/violence/audio/noviolence_02-372.wav	No	The RISEMON technology really
noviolence_02-373	/datasets/violence/audio/noviolence_02-373.wav	No	the story of.
noviolence_02-374	/datasets/violence/audio/noviolence_02-374.wav	No	Perfect.
noviolence_02-375	/datasets/violence/audio/noviolence_02-375.wav	No	We have a culture.
noviolence_02-376	/datasets/violence/audio/noviolence_02-376.wav	No	more global knowledge.
noviolence_02-377	/datasets/violence/audio/noviolence_02-377.wav	No	the width of the knowledge.
noviolence_02-378	/datasets/violence/audio/noviolence_02-378.wav	No	Right. Right. Not any reasonable amount.
noviolence_02-379	/datasets/violence/audio/noviolence_02-379.wav	No	Yeah. Yeah.
noviolence_02-38	/datasets/violence/audio/noviolence_02-38.wav	No	And that.
noviolence_02-380	/datasets/violence/audio/noviolence_02-380.wav	No	Garrison Keillor makes that point. He says nobody knows how to do anything anymore, like a farmer would, because now we have such tight space.
noviolence_02-381	/datasets/violence/audio/noviolence_02-381.wav	No	I love this term that's come out of the...
noviolence_02-382	/datasets/violence/audio/noviolence_02-382.wav	No	kind of within the fitness.
noviolence_02-383	/datasets/violence/audio/noviolence_02-383.wav	No	where we think about our movement practices.
noviolence_02-384	/datasets/violence/audio/noviolence_02-384.wav	No	to this broader idea.
noviolence_02-385	/datasets/violence/audio/noviolence_02-385.wav	No	when
noviolence_02-386	/datasets/violence/audio/noviolence_02-386.wav	No	Traditionally, there are martial arts.
noviolence_02-387	/datasets/violence/audio/noviolence_02-387.wav	No	Right.
noviolence_02-388	/datasets/violence/audio/noviolence_02-388.wav	No	they've lost their
noviolence_02-389	/datasets/violence/audio/noviolence_02-389.wav	No	I think you can go down the line.
noviolence_02-39	/datasets/violence/audio/noviolence_02-39.wav	No	is just fascinating to me because now you start to, it's not just about movement anymore, now it's about things like culture and it's about history and it's even...
noviolence_02-390	/datasets/violence/audio/noviolence_02-390.wav	No	Before we have radio-
noviolence_02-391	/datasets/violence/audio/noviolence_02-391.wav	No	how many people are carrying.
noviolence_02-392	/datasets/violence/audio/noviolence_02-392.wav	No	specialists.
noviolence_02-393	/datasets/violence/audio/noviolence_02-393.wav	No	So we were talking about this idea of a movement culture as kind of a component of somebody's broader culture and how...
noviolence_02-394	/datasets/violence/audio/noviolence_02-394.wav	No	people are the bearers of less and less of the overall culture. And I'm curious about your observations.
noviolence_02-395	/datasets/violence/audio/noviolence_02-395.wav	No	and how you think that affects people? Well, I think in a lot of ways our culture systematically dis-
noviolence_02-396	/datasets/violence/audio/noviolence_02-396.wav	No	empowers people because when all you've got is one little specialization you're incredibly vulnerable.
noviolence_02-397	/datasets/violence/audio/noviolence_02-397.wav	No	especially if that doesn't feed your health and feed your body in some way. One, I spent a lot of time
noviolence_02-398	/datasets/violence/audio/noviolence_02-398.wav	No	I'm studying stress and one thing that comes up over and over again is this idea of control, the power of control.
noviolence_02-399	/datasets/violence/audio/noviolence_02-399.wav	No	If you have some sense of control over your circumstances, then your stress will decline, obviously. And what's one of the best ways to get a...
noviolence_02-4	/datasets/violence/audio/noviolence_02-4.wav	No	with early thinkers on.
noviolence_02-40	/datasets/violence/audio/noviolence_02-40.wav	No	about things like policy. What are we gonna do to regain our health as a people?
noviolence_02-400	/datasets/violence/audio/noviolence_02-400.wav	No	sense of control. It's to move your body. And that's what I think is really going on with exercise is what people benefit from exercise.
noviolence_02-401	/datasets/violence/audio/noviolence_02-401.wav	No	because of the exercise but the fact that they've gained a sense of control that's the most intimate kind of control you can have is the ability to move your body out
noviolence_02-402	/datasets/violence/audio/noviolence_02-402.wav	No	you juice as you see fit and you go to the gym or you go outdoors and you go you go play now all of a sudden you feel better because you are empowered.
noviolence_02-403	/datasets/violence/audio/noviolence_02-403.wav	No	you are in control of your own life, your own circumstances. And by living in a culture that doesn't honor the body...
noviolence_02-404	/datasets/violence/audio/noviolence_02-404.wav	No	We disempower people in a big way. Yeah, it's interesting. We touched on this idea earlier.
noviolence_02-405	/datasets/violence/audio/noviolence_02-405.wav	No	We live in a time of unmatched affluence. We live in a time where people are far less risk of disease, far less risk of murder, far less risk of violence.
noviolence_02-406	/datasets/violence/audio/noviolence_02-406.wav	No	and yet we also live in a time where people have epidemics of anxiety and depression. Right. It's, you know, I...
noviolence_02-407	/datasets/violence/audio/noviolence_02-407.wav	No	I'm getting a little mystical here, but I almost feel like there's a deep-seated... like human beings involved in a context where they needed these broad scales.
noviolence_02-408	/datasets/violence/audio/noviolence_02-408.wav	No	of competence for a really long time and I think that we inherently start feeling that we're missing something. If you can't make the fire, if you can't hunt, you can't make the cake.
noviolence_02-409	/datasets/violence/audio/noviolence_02-409.wav	No	If you can't build anything, you're an incredibly vulnerable thing when you take away from the broader culture. Right, right. I think that's part of it.
noviolence_02-41	/datasets/violence/audio/noviolence_02-41.wav	No	So that's what really intrigues me right now, but I'm still interested, I still love to move, and I still enjoy climbing and martial arts.
noviolence_02-410	/datasets/violence/audio/noviolence_02-410.wav	No	And what I'm more confident about is just that people don't have sources of self-worth.
noviolence_02-411	/datasets/violence/audio/noviolence_02-411.wav	No	If you were a great singer and a tribe, that was a source of self-worth. If you were a good hunter, if you were a good forager, if you know how to find this thing,
noviolence_02-412	/datasets/violence/audio/noviolence_02-412.wav	No	and a great mushroom finder, all these things became places that somebody could kind of harvest a sense of self-worth. And as we become more...
noviolence_02-413	/datasets/violence/audio/noviolence_02-413.wav	No	specialized there's there's fewer things that we can kind of call around and can draw value from. So I think that we
noviolence_02-414	/datasets/violence/audio/noviolence_02-414.wav	No	We live in this culture where people talk a lot about the value of self-esteem, but we don't have a plan right now.
noviolence_02-415	/datasets/violence/audio/noviolence_02-415.wav	No	now to develop cells that are worth esteeming. Right, and it would help if we started with the body and started with movement.
noviolence_02-416	/datasets/violence/audio/noviolence_02-416.wav	No	But no matter how you slice it, that's what we need to get back to. That's core to our experience.
noviolence_02-417	/datasets/violence/audio/noviolence_02-417.wav	No	And that's why my work, involved in play I call it. The slogan for my brand is, Move Like a Human, because I think that...
noviolence_02-418	/datasets/violence/audio/noviolence_02-418.wav	No	It's probably the easiest place to start reclaiming this culture, this humanness.
noviolence_02-419	/datasets/violence/audio/noviolence_02-419.wav	No	I know your recent book, The Beautiful Practice, kind of pauses the same thing. There's all these cultural practices that are really valuable.
noviolence_02-42	/datasets/violence/audio/noviolence_02-42.wav	No	play with other people and these kind of things.
noviolence_02-420	/datasets/violence/audio/noviolence_02-420.wav	No	but the root starts in the body and cultivating the body. So we'll just talk a little bit more about kind of why you think that's the best place to start.
noviolence_02-421	/datasets/violence/audio/noviolence_02-421.wav	No	Well, because it's ancient, because it's so old, and things that are old tend to be powerful.
noviolence_02-422	/datasets/violence/audio/noviolence_02-422.wav	No	The common time frame that people work with here, they say, well, the human species is 200,000 years old, roughly a quarter of a million years.
noviolence_02-423	/datasets/violence/audio/noviolence_02-423.wav	No	which seems like a long time but it's really not because our bodies are actually far far older than that and it depends where you
noviolence_02-424	/datasets/violence/audio/noviolence_02-424.wav	No	draw the line but millions of years, certainly tens of millions of years, mammals 120 million years.
noviolence_02-425	/datasets/violence/audio/noviolence_02-425.wav	No	vertebrates 500 million years. So by moving and by being physical we become continuous with the world.
noviolence_02-426	/datasets/violence/audio/noviolence_02-426.wav	No	this ancient history, something that is far more powerful than we realize and it's far more powerful than just the glossy magazines.
noviolence_02-427	/datasets/violence/audio/noviolence_02-427.wav	No	exercise stuff. No, this is substantial. This is ancient. This is really primal.
noviolence_02-428	/datasets/violence/audio/noviolence_02-428.wav	No	It's not just about looking good and it's not just about even in some ways it's more important even than health. You know this is this is kind of
noviolence_02-429	/datasets/violence/audio/noviolence_02-429.wav	No	into the ancient biosphere and nothing else can do it so moving our bodies. Yeah, I mentioned to you
noviolence_02-43	/datasets/violence/audio/noviolence_02-43.wav	No	I'd like to have my hand in the hole.
noviolence_02-430	/datasets/violence/audio/noviolence_02-430.wav	No	off camera before we started this interview that my friend Simon Thacker has a blog called Ancestral Movement. He really works on this idea.
noviolence_02-431	/datasets/violence/audio/noviolence_02-431.wav	No	of kind of discovering the inner ancestor. Whether that ancestor is the inner worm, the inner fish, the inner ape, all these things.
noviolence_02-432	/datasets/violence/audio/noviolence_02-432.wav	No	have characteristics that weren't changed. They developed first and then they've been conserved by evolution because they weren't, were a big tube.
noviolence_02-433	/datasets/violence/audio/noviolence_02-433.wav	No	We move around with our face first because that worked as worms. Our spines move in certain ways because those are the...
noviolence_02-434	/datasets/violence/audio/noviolence_02-434.wav	No	the initial characters is a chord is. I think this is a really interesting idea. I really, you know, I remember when we first encountered things, we were in animal years.
noviolence_02-435	/datasets/violence/audio/noviolence_02-435.wav	No	ago, you had this beautiful mandala of health, right? We took the idea of mind, body, and spirit and expanded to talk about the land and the ancestors. And so.
noviolence_02-436	/datasets/violence/audio/noviolence_02-436.wav	No	In this sense, when we return to the trees, we're in a way giving respect to the monkeys as our ancestors. Right. The apes as our ancestors.
noviolence_02-437	/datasets/violence/audio/noviolence_02-437.wav	No	ancestors. When we practice moving around on the ground, we're going back to being quite repeal animals. We're squirming on the ground and going back to being these things.
noviolence_02-438	/datasets/violence/audio/noviolence_02-438.wav	No	Yeah, I wanted to just kind of get you to expand on this idea of why is a sense of our ancestry an important component of our health?
noviolence_02-439	/datasets/violence/audio/noviolence_02-439.wav	No	just look at the nervous system and you don't even have to know that much about the nervous system to realize that an ancient, a very simple...
noviolence_02-44	/datasets/violence/audio/noviolence_02-44.wav	No	kind of ties right into a really core piece.
noviolence_02-440	/datasets/violence/audio/noviolence_02-440.wav	No	ancient nervous system would have had motor commands, motor pathways, but those pathways would only be useful.
noviolence_02-441	/datasets/violence/audio/noviolence_02-441.wav	No	if there was some sort of sensation coming back. So it's a cybernetic system, but it's a conversational system. And that goes...
noviolence_02-442	/datasets/violence/audio/noviolence_02-442.wav	No	back hundreds of millions of years. So when we move our bodies, especially outdoors in nature, we're setting up this
noviolence_02-443	/datasets/violence/audio/noviolence_02-443.wav	No	natural conversation between habitat and nervous system that it's call and response.
noviolence_02-444	/datasets/violence/audio/noviolence_02-444.wav	No	It makes the nervous system work in context, in the context that it worked in for millions of years. And...
noviolence_02-445	/datasets/violence/audio/noviolence_02-445.wav	No	That is why that kind of experience is so powerful. We're reenacting things that we've done for a very long time.
noviolence_02-446	/datasets/violence/audio/noviolence_02-446.wav	No	Yeah. And we, you know, when I teach people, I take them into trees and I get them in the trees and I say, you have binocular vision.
noviolence_02-447	/datasets/violence/audio/noviolence_02-447.wav	No	because your ancestors came from the trees. Or grasping hands because your ancestors came from the trees. The origination of the shoulder that has a full range of motion is the origin of the shoulder.
noviolence_02-448	/datasets/violence/audio/noviolence_02-448.wav	No	from animals that hung from tree leaves. Right. That's why we have a flat chest. That's why we have an operatic torso orientation. So we rediscovered it.
noviolence_02-449	/datasets/violence/audio/noviolence_02-449.wav	No	human body in a lot of ways when we just untrue. The other element there is the fact that...
noviolence_02-45	/datasets/violence/audio/noviolence_02-45.wav	No	Thanks for watching!
noviolence_02-450	/datasets/violence/audio/noviolence_02-450.wav	No	And a lot of people don't realize this, the muscular system is a sensory system. Because embedded in all the muscles, and the tendons and the ligaments are mechano-receptive.
noviolence_02-451	/datasets/violence/audio/noviolence_02-451.wav	No	receptors. So every time you move your body, you're flooding sensation back into the nervous system, which gives us a sense of like...
noviolence_02-452	/datasets/violence/audio/noviolence_02-452.wav	No	identity and a sense of who we are in the world, where we are in the world, these are really fundamental things. In contrast, what happens when people are sedentary and
noviolence_02-453	/datasets/violence/audio/noviolence_02-453.wav	No	modern world they suffer what you might call a sensation deficit they're not getting that sensation anymore
noviolence_02-454	/datasets/violence/audio/noviolence_02-454.wav	No	And lo and behold, they start to feel anxious. They start to feel unhappy and really kind of generated because they're kind of living in space.
noviolence_02-455	/datasets/violence/audio/noviolence_02-455.wav	No	That's what it feels like when you're sedentary. Yeah. I was a really active kid. I grew up in a heavy community out in the woods.
noviolence_02-456	/datasets/violence/audio/noviolence_02-456.wav	No	I was homeschooled after third grade. So I had a lot of time to kind of just move around the woods. And what happened is when my tribe broke down.
noviolence_02-457	/datasets/violence/audio/noviolence_02-457.wav	No	my friends stopped being available because they were getting busy with middle school and people weren't there to play and move with, I became really sedentary and I sat.
noviolence_02-458	/datasets/violence/audio/noviolence_02-458.wav	No	on my computer all the time in red. And I literally had this feeling of like being just disconnected from my body.
noviolence_02-459	/datasets/violence/audio/noviolence_02-459.wav	No	realizing how trapped inside my own head I was. Right, right. And that's when I kind of came back to movement practice and started picking up gymnastics and martial arts and basketball. Right.
noviolence_02-46	/datasets/violence/audio/noviolence_02-46.wav	No	idea flat.
noviolence_02-460	/datasets/violence/audio/noviolence_02-460.wav	No	So I think that's a really powerful concept that we need this if you, I'm sure, I've talked about this before, but babies, if they're not touched.
noviolence_02-461	/datasets/violence/audio/noviolence_02-461.wav	No	they'll die. We are shaped literally by the things around us, by the culture.
noviolence_02-462	/datasets/violence/audio/noviolence_02-462.wav	No	Katie Bowman talks about the fact that every cell in the body responds to the way that it's loaded. So if you're not...
noviolence_02-463	/datasets/violence/audio/noviolence_02-463.wav	No	experiencing the types of loading the tissues that was characteristic of the ancestral environment. So that means walking barefoot over rough ground. That means sitting, standing, lying down.
noviolence_02-464	/datasets/violence/audio/noviolence_02-464.wav	No	on a variety of surfaces, then you're not, you're not feeding those cells what they have.
noviolence_02-465	/datasets/violence/audio/noviolence_02-465.wav	No	have needed to function optimally. You're not moving your length around. You're not creating a structural integrity of the individual self.
noviolence_02-466	/datasets/violence/audio/noviolence_02-466.wav	No	reading your book, your books, your work, it's interesting because you're kind of finding the same idea. Touch is important, tactile sensation is important, more from a neurological perspective.
noviolence_02-467	/datasets/violence/audio/noviolence_02-467.wav	No	So she's saying that the cell needs it to be healthy, to be strong, to build its cytoskeleton. But also we need it because...
noviolence_02-468	/datasets/violence/audio/noviolence_02-468.wav	No	The brain is not even able to feed itself. Got to have that touch and that touch comes either from people or from the habitat.
noviolence_02-469	/datasets/violence/audio/noviolence_02-469.wav	No	or from motion. It's all forms of touch. And this is where I think the medical community has really fallen short. Because people...
noviolence_02-47	/datasets/violence/audio/noviolence_02-47.wav	No	Why do we have?
noviolence_02-470	/datasets/violence/audio/noviolence_02-470.wav	No	go in to see a physician and depending on which survey you read doctors really don't ask about exercise or movement very much.
noviolence_02-471	/datasets/violence/audio/noviolence_02-471.wav	No	And there was a report just this week from NPR about back pain and a big meta study of many studies. They...
noviolence_02-472	/datasets/violence/audio/noviolence_02-472.wav	No	They discovered that exercise is the best treatment for back pain. And also they discovered that doctors rarely ask or prescribe.
noviolence_02-473	/datasets/violence/audio/noviolence_02-473.wav	No	exercise for back pain and I think it's a sensory thing I think that's why exercise works is because you develop more sensation in your torso.
noviolence_02-474	/datasets/violence/audio/noviolence_02-474.wav	No	Now all of a sudden, wow, your body feels a lot more, there's a lot more information to work with.
noviolence_02-475	/datasets/violence/audio/noviolence_02-475.wav	No	And motor maps are never refined. Yeah, so that I think is the future, is healing ourselves through movement.
noviolence_02-476	/datasets/violence/audio/noviolence_02-476.wav	No	Another friend of mine who I want to introduce you to is Todd Hargrove and his work is a lot about how pain is
noviolence_02-477	/datasets/violence/audio/noviolence_02-477.wav	No	something that happens in the brain.
noviolence_02-478	/datasets/violence/audio/noviolence_02-478.wav	No	local to the tissues, that's about how it's interpreted. And a lot of issues.
noviolence_02-479	/datasets/violence/audio/noviolence_02-479.wav	No	The pain that we have are because...
noviolence_02-48	/datasets/violence/audio/noviolence_02-48.wav	No	The thing that I'm always thinking.
noviolence_02-480	/datasets/violence/audio/noviolence_02-480.wav	No	the body's not getting the information from the cells in the local.
noviolence_02-481	/datasets/violence/audio/noviolence_02-481.wav	No	in a way that is.
noviolence_02-482	/datasets/violence/audio/noviolence_02-482.wav	No	So the map breaks down and it's not used.
noviolence_02-483	/datasets/violence/audio/noviolence_02-483.wav	No	So if we sit in a chair all day and our back only has one position.
noviolence_02-484	/datasets/violence/audio/noviolence_02-484.wav	No	That's a back that's not feeding a ton of information to the nervous system. It develops a poor connection.
noviolence_02-485	/datasets/violence/audio/noviolence_02-485.wav	No	Right. Yeah, it's all cybernetics. So we hear this term cyborg. Yeah. And we think robot, but really we're all cyborgs. We're cybernetic.
noviolence_02-486	/datasets/violence/audio/noviolence_02-486.wav	No	organisms and we depend on that feedback to come into the nervous system so we'll have something to work with.
noviolence_02-487	/datasets/violence/audio/noviolence_02-487.wav	No	The self cannot exist without the external world. It has to be informed. And that's what we're trying to do in this modern technological world, is we're trying to create...
noviolence_02-488	/datasets/violence/audio/noviolence_02-488.wav	No	autonomous.
noviolence_02-489	/datasets/violence/audio/noviolence_02-489.wav	No	organisms. This whole idea of getting in a spacecraft and going to Mars.
noviolence_02-49	/datasets/violence/audio/noviolence_02-49.wav	No	Mm-hmm. What?
noviolence_02-490	/datasets/violence/audio/noviolence_02-490.wav	No	I find just completely intolerable. I mean, there are people signing up to do that.
noviolence_02-491	/datasets/violence/audio/noviolence_02-491.wav	No	I think of that as a really scary proposition.
noviolence_02-492	/datasets/violence/audio/noviolence_02-492.wav	No	lost in space like that.
noviolence_02-493	/datasets/violence/audio/noviolence_02-493.wav	No	One of my good friends is a person...
noviolence_02-494	/datasets/violence/audio/noviolence_02-494.wav	No	super into that idea.
noviolence_02-495	/datasets/violence/audio/noviolence_02-495.wav	No	It's strange to me because...
noviolence_02-496	/datasets/violence/audio/noviolence_02-496.wav	No	I would want to be honest.
noviolence_02-497	/datasets/violence/audio/noviolence_02-497.wav	No	because I feel like we're still just learning how to live on earth.
noviolence_02-498	/datasets/violence/audio/noviolence_02-498.wav	No	Like we're
noviolence_02-499	/datasets/violence/audio/noviolence_02-499.wav	No	We talk about all the evolutionary mismatch problems.
noviolence_02-5	/datasets/violence/audio/noviolence_02-5.wav	No	of connecting the idea of physical culture with broader concepts and evolution.
noviolence_02-50	/datasets/violence/audio/noviolence_02-50.wav	No	Kids in her
noviolence_02-500	/datasets/violence/audio/noviolence_02-500.wav	No	What question I thought about? What was it like?
noviolence_02-501	/datasets/violence/audio/noviolence_02-501.wav	No	So Mars has 0.37 gravity.
noviolence_02-502	/datasets/violence/audio/noviolence_02-502.wav	No	How does a pregnant...
noviolence_02-503	/datasets/violence/audio/noviolence_02-503.wav	No	How do all these human systems work? Notice this in the back.
noviolence_02-504	/datasets/violence/audio/noviolence_02-504.wav	No	billions of years to life here on Earth.
noviolence_02-505	/datasets/violence/audio/noviolence_02-505.wav	No	On the other side, from an evolutionary standpoint too, it's very exciting because...
noviolence_02-506	/datasets/violence/audio/noviolence_02-506.wav	No	Planning is a really vulnerable thing.
noviolence_02-507	/datasets/violence/audio/noviolence_02-507.wav	No	There are more planets that humans live on, and we are more robust.
noviolence_02-508	/datasets/violence/audio/noviolence_02-508.wav	No	Palaraa!
noviolence_02-509	/datasets/violence/audio/noviolence_02-509.wav	No	Yeah, I'm more like you. I lean more towards Mike. Let's, uh...
noviolence_02-51	/datasets/violence/audio/noviolence_02-51.wav	No	to move and play.
noviolence_02-510	/datasets/violence/audio/noviolence_02-510.wav	No	Let's approach these things with some caution, some respect for the fact that we are Earthlings.
noviolence_02-511	/datasets/violence/audio/noviolence_02-511.wav	No	Yeah, and it's not going to be so easy to become anything else. Let's solve this mismatch first Yeah, because we're open to all kind of worms and I think it's actually an interesting sort of
noviolence_02-512	/datasets/violence/audio/noviolence_02-512.wav	No	It's an interesting illustration of...
noviolence_02-513	/datasets/violence/audio/noviolence_02-513.wav	No	broader sort of.
noviolence_02-514	/datasets/violence/audio/noviolence_02-514.wav	No	of modern world that I think we're getting at here, which is this concept
noviolence_02-515	/datasets/violence/audio/noviolence_02-515.wav	No	We have power.
noviolence_02-516	/datasets/violence/audio/noviolence_02-516.wav	No	and we can do great things with it.
noviolence_02-517	/datasets/violence/audio/noviolence_02-517.wav	No	but without knowledge of ourselves.
noviolence_02-518	/datasets/violence/audio/noviolence_02-518.wav	No	we don't realize the cost.
noviolence_02-519	/datasets/violence/audio/noviolence_02-519.wav	No	when culture changes so fast.
noviolence_02-52	/datasets/violence/audio/noviolence_02-52.wav	No	I'm curious to hear you kind of really talk about
noviolence_02-520	/datasets/violence/audio/noviolence_02-520.wav	No	hard to remember what's lost.
noviolence_02-521	/datasets/violence/audio/noviolence_02-521.wav	No	You know, my father.
noviolence_02-522	/datasets/violence/audio/noviolence_02-522.wav	No	and with four electric
noviolence_02-523	/datasets/violence/audio/noviolence_02-523.wav	No	at the end of a dirt road, right?
noviolence_02-524	/datasets/violence/audio/noviolence_02-524.wav	No	farm that his grandfather had homesteaded in the sketch of Al.
noviolence_02-525	/datasets/violence/audio/noviolence_02-525.wav	No	So he wrote this super
noviolence_02-526	/datasets/violence/audio/noviolence_02-526.wav	No	basically didn't have.
noviolence_02-527	/datasets/violence/audio/noviolence_02-527.wav	No	radio to have video games.
noviolence_02-528	/datasets/violence/audio/noviolence_02-528.wav	No	The really interesting thing is when he was in his late 40s...
noviolence_02-529	/datasets/violence/audio/noviolence_02-529.wav	No	He built a diving.
noviolence_02-53	/datasets/violence/audio/noviolence_02-53.wav	No	How do we lose?
noviolence_02-530	/datasets/violence/audio/noviolence_02-530.wav	No	He's out there one day, he bounced on a diamond board.
noviolence_02-531	/datasets/violence/audio/noviolence_02-531.wav	No	goes up and does a front flip and it goes down.
noviolence_02-532	/datasets/violence/audio/noviolence_02-532.wav	No	into the water. Clean entry.
noviolence_02-533	/datasets/violence/audio/noviolence_02-533.wav	No	And I've never seen him do a flip in my entire life.
noviolence_02-534	/datasets/violence/audio/noviolence_02-534.wav	No	where did that come from? Right. And so I started kind of quizzing him about...
noviolence_02-535	/datasets/violence/audio/noviolence_02-535.wav	No	And it's like, oh, it turns out that all the stuff we're doing now with physical culture...
noviolence_02-536	/datasets/violence/audio/noviolence_02-536.wav	No	It wasn't called parkour then. It was just how kids entertain themselves. Right.
noviolence_02-537	/datasets/violence/audio/noviolence_02-537.wav	No	You know, I came out with this video recently, the waterfall.
noviolence_02-538	/datasets/violence/audio/noviolence_02-538.wav	No	video of me climbing through this.
